test_id	gene_id	gene	name	description	pseudo	locus	sample_1	sample_2	status	fpkm_KO	fpkm_WT	test_stat	p_value	q_value	significant	dist2Telo	subtelo.HP1
XLOC_004192	XLOC_004192	PF3D7_1324700	YKT6.2	"SNARE protein, putative"	No	Pf3D7_13_v3:1034899-1035637	KO	WT	OK	111.339	103.834	-0.47214	0.5848	0.864645	no	1034900	FALSE
XLOC_004619	XLOC_004619	PF3D7_1334300	MSRP5	MSP7-like protein	No	Pf3D7_13_v3:1400896-1402276	KO	WT	OK	118.296	110.309	-0.515179	0.5505	0.846715	no	1402276	FALSE
XLOC_004504	XLOC_004504	PF3D7_1310500	EMC7	"conserved protein, unknown function"	No	Pf3D7_13_v3:463384-464002	KO	WT	OK	198.957	185.51	-0.501656	0.55705	0.849897	no	464002	FALSE
XLOC_004296	XLOC_004296	PF3D7_1346500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:1871921-1873709	KO	WT	OK	75.5831	70.4724	-0.516049	0.5511	0.846902	no	1053314	FALSE
XLOC_002687	XLOC_002687	PF3D7_1017000		DNA polymerase delta catalytic subunit	No	Pf3D7_10_v3:685577-688862	KO	WT	OK	47.1874	43.9937	-0.519941	0.543	0.841347	no	685578	FALSE
XLOC_002376	XLOC_002376	PF3D7_0928800		"serine/threonine protein kinase, putative"	No	Pf3D7_09_v3:1156246-1158709	KO	WT	OK	28.2589	26.3458	-0.503411	0.557	0.849897	no	385488	FALSE
XLOC_003909	XLOC_003909	PF3D7_1219600	ATPase2	aminophospholipid-transporting P-ATPase	No	Pf3D7_12_v3:785570-790673	KO	WT	OK	159.012	148.226	-0.522775	0.5355	0.836911	no	790673	FALSE
XLOC_002643	XLOC_002643	PF3D7_1007900	EIF3D	"eukaryotic translation initiation factor 3 subunit D, putative"	No	Pf3D7_10_v3:316648-318280	KO	WT	OK	509.403	474.796	-0.523362	0.5366	0.836911	no	316649	FALSE
XLOC_001618	XLOC_001618	PF3D7_0711300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:499335-499695	KO	WT	OK	840.879	783.742	-0.489065	0.5691	0.857201	no	499336	FALSE
XLOC_001529	XLOC_001529	PF3D7_0625300		"DNA polymerase 1, putative"	No	Pf3D7_06_v3:1026822-1031157	KO	WT	OK	19.1173	17.8145	-0.515407	0.54935	0.846248	no	387085	FALSE
XLOC_000306	XLOC_000306	PF3D7_0206000	RAD2	"DNA repair protein RAD2, putative"	No	Pf3D7_02_v3:239245-243796	KO	WT	OK	39.2889	36.6091	-0.521158	0.5371	0.836911	no	243796	FALSE
XLOC_004022	XLOC_004022	PF3D7_1242900	TIM13	"mitochondrial import inner membrane translocase subunit TIM13, putative"	No	Pf3D7_12_v3:1808877-1809622	KO	WT	OK	2917.17	2718.01	-0.501212	0.5628	0.853277	no	461872	FALSE
XLOC_001955	XLOC_001955	PF3D7_0812700	SNRPC	"RNA-binding protein (U1 snRNP-like), putative"	No	Pf3D7_08_v3:633989-634697	KO	WT	OK	224.734	209.381	-0.520575	0.54015	0.839303	no	633990	FALSE
XLOC_001586	XLOC_001586	PF3D7_0704700	PPAT	"phosphopantetheine adenylyltransferase, putative"	No	Pf3D7_07_v3:233400-237414	KO	WT	OK	10.3923	9.68161	-0.477597	0.5809	0.863854	no	233401	FALSE
XLOC_003352	XLOC_003352	PF3D7_1116400	SEC12	guanine nucleotide-exchange factor SEC12	No	Pf3D7_11_v3:619892-621350	KO	WT	OK	146.8	136.753	-0.523121	0.54215	0.841012	no	621350	FALSE
XLOC_002834	XLOC_002834	PF3D7_1004700		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:220017-221353	KO	WT	OK	30.5871	28.4909	-0.355163	0.6766	0.89701	no	221353	FALSE
XLOC_000993	XLOC_000993	PF3D7_0520300	LSM2	"U6 snRNA-associated Sm-like protein LSm2, putative"	No	Pf3D7_05_v3:838427-839083	KO	WT	OK	1251.06	1165.19	-0.467201	0.5864	0.864825	no	505129	FALSE
XLOC_004896	XLOC_004896	PF3D7_1419100	SPB4	"ATP-dependent rRNA helicase SPB4, putative"	No	Pf3D7_14_v3:793751-796877	KO	WT	OK	69.0362	64.2947	-0.523596	0.54085	0.839653	no	793752	FALSE
XLOC_002303	XLOC_002303	PF3D7_0916200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_09_v3:675921-679632	KO	WT	OK	58.8811	54.8274	-0.525261	0.53945	0.838706	no	675922	FALSE
XLOC_004616	XLOC_004616	PF3D7_1333700	CenH3	histone H3-like centromeric protein CSE4	No	Pf3D7_13_v3:1379108-1379621	KO	WT	OK	305.259	284.233	-0.509895	0.5541	0.848383	no	1379621	FALSE
XLOC_001763	XLOC_001763	PF3D7_0704500		"serine/threonine protein kinase, putative"	No	Pf3D7_07_v3:208689-213501	KO	WT	OK	4.19511	3.90588	-0.389457	0.6423	0.883287	no	213501	FALSE
XLOC_002963	XLOC_002963	PF3D7_1028200		"zinc finger, C3HC4 type, putative"	No	Pf3D7_10_v3:1166045-1166870	KO	WT	OK	18.5995	17.3135	-0.303948	0.7269	0.916879	no	520786	FALSE
XLOC_004493	XLOC_004493	PF3D7_1308200	cpsSII	carbamoyl phosphate synthetase	No	Pf3D7_13_v3:361165-368495	KO	WT	OK	250.833	233.488	-0.533093	0.5326	0.834877	no	368495	FALSE
XLOC_001324	XLOC_001324	PF3D7_0619200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_06_v3:799396-802789	KO	WT	OK	87.1047	81.0764	-0.528363	0.53135	0.833432	no	618845	FALSE
XLOC_002221	XLOC_002221	PF3D7_0830500	TryThrA	"sporozoite and liver stage tryptophan-rich protein, putative"	No	Pf3D7_08_v3:1296133-1298328	KO	WT	OK	22.3678	20.8195	-0.482157	0.57125	0.858491	no	174477	FALSE
XLOC_000369	XLOC_000369	PF3D7_0218300		"apicoplast RNA methyltransferase precursor, putative"	No	Pf3D7_02_v3:747565-749365	KO	WT	OK	24.5442	22.8448	-0.38786	0.65825	0.890465	no	197737	FALSE
XLOC_002853	XLOC_002853	PF3D7_1008400	RPT2	"26S protease regulatory subunit 4, putative"	No	Pf3D7_10_v3:347205-348667	KO	WT	OK	430.58	400.742	-0.532806	0.53175	0.833813	no	348667	FALSE
XLOC_001432	XLOC_001432	PF3D7_0606500	PTB	"polypyrimidine tract-binding protein, putative"	No	Pf3D7_06_v3:265838-268399	KO	WT	OK	128.785	119.851	-0.528853	0.5354	0.836911	no	268399	FALSE
XLOC_000243	XLOC_000243	PF3D7_0219900		"Plasmodium exported protein, unknown function"	No	Pf3D7_02_v3:791463-792381	KO	WT	OK	37.5045	34.9027	-0.352263	0.68875	0.900973	no	155638	FALSE
XLOC_004410	XLOC_004410	PF3D7_1367700	AlaRS	alanine--tRNA ligase	No	Pf3D7_13_v3:2695654-2699881	KO	WT	OK	136.359	126.863	-0.536348	0.5297	0.832308	no	229581	FALSE
XLOC_003747	XLOC_003747	PF3D7_1245900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1910962-1911898	KO	WT	OK	33.6255	31.2795	-0.408557	0.6345	0.879915	no	360531	FALSE
XLOC_000962	XLOC_000962	PF3D7_0512900	AKAL	AKAP-like protein	No	Pf3D7_05_v3:553989-554787	KO	WT	OK	4.79149	4.45647	-0.182439	0.83395	0.958254	no	553990	FALSE
XLOC_000818	XLOC_000818	PF3D7_0409100	PRPF31	"U4/U6 small nuclear ribonucleoprotein PRP31, putative"	No	Pf3D7_04_v3:436216-437981	KO	WT	OK	200.132	186.115	-0.535213	0.51905	0.825176	no	437981	FALSE
XLOC_002833	XLOC_002833	PF3D7_1004500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_10_v3:213985-214594	KO	WT	OK	40.1485	37.3312	-0.332736	0.7008	0.907129	no	214594	FALSE
XLOC_003990	XLOC_003990	PF3D7_1236100	CARP	clustered-asparagine-rich protein	No	Pf3D7_12_v3:1506931-1508269	KO	WT	OK	695.813	646.887	-0.542431	0.51965	0.825564	no	763225	FALSE
XLOC_004236	XLOC_004236	PF3D7_1333400		"conserved protein, unknown function"	No	Pf3D7_13_v3:1370082-1370799	KO	WT	OK	141.971	131.982	-0.520461	0.5436	0.841347	no	1370083	FALSE
XLOC_003824	XLOC_003824	PF3D7_1202600		"conserved protein, unknown function"	No	Pf3D7_12_v3:148237-155478	KO	WT	OK	65.5563	60.943	-0.540537	0.52165	0.827257	no	155478	FALSE
XLOC_003401	XLOC_003401	PF3D7_1126000	ThrRS	threonine--tRNA ligase	No	Pf3D7_11_v3:1014333-1017375	KO	WT	OK	262.18	243.725	-0.543179	0.5233	0.828143	no	1017375	FALSE
XLOC_001757	XLOC_001757	PF3D7_0703200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:122512-127135	KO	WT	OK	20.6779	19.2188	-0.538156	0.5274	0.830671	no	127135	FALSE
XLOC_000817	XLOC_000817	PF3D7_0409000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_04_v3:427663-435367	KO	WT	NOTEST	1.07455	0.998723	0	1	1	no	435367	FALSE
XLOC_001847	XLOC_001847	PF3D7_0721600		"40S ribosomal protein S5, putative"	No	Pf3D7_07_v3:931458-932164	KO	WT	OK	3492.18	3245.52	-0.545623	0.51915	0.825176	no	513043	FALSE
XLOC_003769	XLOC_003769	PF3D7_1249100		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:2008193-2009708	KO	WT	OK	246.8	229.343	-0.5392	0.52975	0.832308	no	263300	FALSE
XLOC_003673	XLOC_003673	PF3D7_1231500		"mitosis protein dim1, putative"	No	Pf3D7_12_v3:1299607-1300027	KO	WT	OK	310.172	288.223	-0.474866	0.57765	0.862739	no	971886	FALSE
XLOC_004145	XLOC_004145	PF3D7_1316500	PRP40	"pre-mRNA-processing factor 40, putative"	No	Pf3D7_13_v3:685950-688671	KO	WT	OK	88.4406	82.1782	-0.5403	0.5307	0.833061	no	685951	FALSE
XLOC_003386	XLOC_003386	PF3D7_1123000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_11_v3:895966-903370	KO	WT	OK	59.5341	55.3165	-0.54473	0.52265	0.828082	no	903370	FALSE
XLOC_000413	XLOC_000413	PF3D7_0305800		"P-loop containing nucleoside triphosphate hydrolase, putative"	No	Pf3D7_03_v3:281915-285260	KO	WT	OK	6.60145	6.1337	-0.410543	0.63315	0.879915	no	281916	FALSE
XLOC_002154	XLOC_002154	PF3D7_0815800	VPS9	"vacuolar protein sorting-associated protein 9, putative"	No	Pf3D7_08_v3:735679-741181	KO	WT	OK	78.9177	73.3192	-0.544799	0.51635	0.823819	no	731624	FALSE
XLOC_000928	XLOC_000928	PF3D7_0506700		"GTPase-activating protein, putative"	No	Pf3D7_05_v3:280885-283345	KO	WT	OK	98.9167	91.8955	-0.541626	0.52415	0.828747	no	280886	FALSE
XLOC_003938	XLOC_003938	PF3D7_1225600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:1035260-1038155	KO	WT	OK	141.3	131.23	-0.545472	0.5147	0.823421	no	1038155	FALSE
XLOC_001095	XLOC_001095	PF3D7_0506100		"60S ribosomal subunit protein L24-2, putative"	No	Pf3D7_05_v3:257747-258831	KO	WT	OK	302.39	280.731	-0.545882	0.52545	0.829785	no	258831	FALSE
XLOC_000636	XLOC_000636	PF3D7_0323700	SART1	"U4/U6.U5 tri-snRNP-associated protein 1, putative"	No	Pf3D7_03_v3:991543-993625	KO	WT	OK	107.469	99.7618	-0.547832	0.514	0.823421	no	74346	FALSE
XLOC_001959	XLOC_001959	PF3D7_0814000		"60S ribosomal protein L13-2, putative"	No	Pf3D7_08_v3:680956-681809	KO	WT	OK	3062.83	2843.16	-0.554416	0.5147	0.823421	no	680957	FALSE
XLOC_004570	XLOC_004570	PF3D7_1324300		"conserved Plasmodium membrane protein, unknown function"	No	Pf3D7_13_v3:1002747-1019303	KO	WT	OK	7.42028	6.88793	-0.548857	0.52815	0.831112	no	1019303	FALSE
XLOC_003713	XLOC_003713	PF3D7_1239500	GyrB	DNA gyrase subunit B	No	Pf3D7_12_v3:1648666-1651687	KO	WT	OK	34.559	32.0735	-0.549892	0.52135	0.827028	no	622827	FALSE
XLOC_000330	XLOC_000330	PF3D7_0209800	UAP56	ATP-dependent RNA helicase UAP56	No	Pf3D7_02_v3:404280-406355	KO	WT	OK	887.098	823.276	-0.556366	0.51785	0.824184	no	406355	FALSE
XLOC_000195	XLOC_000195	PF3D7_0210400		"50S ribosomal protein L33, putative"	No	Pf3D7_02_v3:425688-426497	KO	WT	OK	546.13	506.765	-0.475399	0.57705	0.862739	no	425689	FALSE
XLOC_000486	XLOC_000486	PF3D7_0319300		"ubiquitin-conjugating enzyme, putative"	No	Pf3D7_03_v3:807276-807859	KO	WT	OK	343.041	318.297	-0.533723	0.5308	0.833061	no	260694	FALSE
XLOC_003044	XLOC_003044	PF3D7_1105700	RTCB	"tRNA-splicing ligase RtcB, putative"	No	Pf3D7_11_v3:247450-248971	KO	WT	OK	186.626	173.162	-0.550965	0.5148	0.823421	no	247451	FALSE
XLOC_001113	XLOC_001113	PF3D7_0509400	RNAPI	RNA polymerase I	No	Pf3D7_05_v3:389913-398997	KO	WT	OK	95.0153	88.1395	-0.559149	0.51505	0.823421	no	398997	FALSE
XLOC_002617	XLOC_002617	PF3D7_1002400	TRA2B	"RNA-binding protein, putative"	No	Pf3D7_10_v3:121114-123291	KO	WT	OK	777.572	721.249	-0.556544	0.51765	0.824112	no	121115	FALSE
XLOC_003811	XLOC_003811	PF3D7_1200800	FIKK12	"serine/threonine protein kinase, FIKK family"	No	Pf3D7_12_v3:68807-70842	KO	WT	OK	250.414	232.266	-0.556826	0.5167	0.823819	no	70842	FALSE
XLOC_002521	XLOC_002521	PF3D7_0917100	OGG1	"N-glycosylase/DNA lyase, putative"	No	Pf3D7_09_v3:713215-715489	KO	WT	OK	21.5937	20.0272	-0.518072	0.54915	0.846248	no	715489	FALSE
XLOC_004591	XLOC_004591	PF3D7_1328400		"conserved protein, unknown function"	No	Pf3D7_13_v3:1200839-1202342	KO	WT	OK	27.8385	25.8169	-0.49217	0.566	0.855821	no	1202342	FALSE
XLOC_001903	XLOC_001903	PF3D7_0802400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_08_v3:171864-174385	KO	WT	OK	133.683	123.947	-0.556878	0.50495	0.819611	no	171865	FALSE
XLOC_005448	XLOC_005448	PF3D7_1445400	CLK1	protein serine/threonine kinase-1	No	Pf3D7_14_v3:1862774-1865420	KO	WT	OK	231.769	214.887	-0.561816	0.5087	0.821687	no	1426516	FALSE
XLOC_003728	XLOC_003728	PF3D7_1242500		"conserved protein, unknown function"	No	Pf3D7_12_v3:1798642-1799788	KO	WT	OK	15.5007	14.3657	-0.36133	0.68115	0.89878	no	472851	FALSE
XLOC_002148	XLOC_002148	PF3D7_0814400		"phospholipase DDHD1, putative"	No	Pf3D7_08_v3:695214-697522	KO	WT	OK	4.56108	4.22584	-0.301527	0.72935	0.917909	no	697522	FALSE
XLOC_004910	XLOC_004910	PF3D7_1423100		"ankyrin, putative"	No	Pf3D7_14_v3:929502-931281	KO	WT	OK	17.7093	16.4046	-0.46465	0.5867	0.864825	no	929503	FALSE
XLOC_001041	XLOC_001041	PF3D7_0530100	SYN6	"SNARE protein, putative"	No	Pf3D7_05_v3:1226882-1227757	KO	WT	OK	258.964	239.868	-0.56461	0.4978	0.816074	no	116674	FALSE
XLOC_002194	XLOC_002194	PF3D7_0824000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_08_v3:1049281-1051705	KO	WT	OK	9.23668	8.55517	-0.423749	0.62395	0.878562	no	421100	FALSE
XLOC_002358	XLOC_002358	PF3D7_0925200	RRP8	"ribosomal RNA-processing protein 8, putative"	No	Pf3D7_09_v3:1017434-1018918	KO	WT	OK	100.655	93.226	-0.565243	0.5082	0.821533	no	524300	FALSE
XLOC_000117	XLOC_000117	PF3D7_0107900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_01_v3:326396-327224	KO	WT	OK	153.19	141.879	-0.55989	0.515	0.823421	no	313627	FALSE
XLOC_004788	XLOC_004788	PF3D7_1368800	ERCC4	"DNA repair endonuclease, putative"	No	Pf3D7_13_v3:2731040-2736143	KO	WT	OK	14.1776	13.1306	-0.555203	0.51645	0.823819	no	189093	FALSE
XLOC_000493	XLOC_000493	PF3D7_0320200		CPW-WPC family protein	No	Pf3D7_03_v3:842538-844290	KO	WT	OK	8.35016	7.73229	-0.356186	0.68285	0.898962	no	225432	FALSE
XLOC_001703	XLOC_001703	PF3D7_0726900	TIM50	"mitochondrial import inner membrane translocase subunit TIM50, putative"	No	Pf3D7_07_v3:1145647-1147207	KO	WT	OK	109.894	101.762	-0.570202	0.5082	0.821533	no	299559	FALSE
XLOC_001111	XLOC_001111	PF3D7_0509000	alphaSNAP	"SNAP protein (soluble N-ethylmaleimide-sensitive factor attachment protein), putative"	No	Pf3D7_05_v3:376854-378452	KO	WT	OK	222.732	206.226	-0.569047	0.50785	0.821533	no	378452	FALSE
XLOC_002377	XLOC_002377	PF3D7_0928900	GK	guanylate kinase	No	Pf3D7_09_v3:1159875-1160475	KO	WT	OK	379.382	351.263	-0.568086	0.51145	0.823421	no	381859	FALSE
XLOC_000050	XLOC_000050	PF3D7_0110800		"transcription initiation factor TFIIB, putative"	No	Pf3D7_01_v3:417920-419607	KO	WT	OK	387.59	358.861	-0.568705	0.5045	0.819388	no	222930	FALSE
XLOC_004293	XLOC_004293	PF3D7_1346100	SEC61A	protein transport protein SEC61 subunit alpha	No	Pf3D7_13_v3:1843375-1844897	KO	WT	OK	661.65	612.573	-0.573725	0.504	0.819077	no	1081860	FALSE
XLOC_004566	XLOC_004566	PF3D7_1323400	RPL23	60S ribosomal protein L23	No	Pf3D7_13_v3:971846-973036	KO	WT	OK	3652.03	3381.03	-0.574252	0.5017	0.817659	no	973036	FALSE
XLOC_004944	XLOC_004944	PF3D7_1429600	GEXP03	"conserved Plasmodium protein, unknown function"	No	Pf3D7_14_v3:1167143-1167803	KO	WT	OK	196.554	181.961	-0.556641	0.51885	0.825176	no	1167144	FALSE
XLOC_000615	XLOC_000615	PF3D7_0318900		"conserved protein, unknown function"	No	Pf3D7_03_v3:791839-793481	KO	WT	OK	130.896	121.163	-0.571435	0.5136	0.823421	no	274490	FALSE
XLOC_000218	XLOC_000218	PF3D7_0214500		"conserved Plasmodium protein, unknown function"	No	Pf3D7_02_v3:590500-591421	KO	WT	NOTEST	0.604315	0.559229	0	1	1	no	356601	FALSE
XLOC_002519	XLOC_002519	PF3D7_0916700	HoMu	"RNA-binding protein musashi, putative"	No	Pf3D7_09_v3:696862-698029	KO	WT	OK	468.577	433.612	-0.574328	0.49585	0.81506	no	698029	FALSE
XLOC_001261	XLOC_001261	PF3D7_0606700		"coatomer alpha subunit, putative"	No	Pf3D7_06_v3:282048-287017	KO	WT	OK	155.663	144.045	-0.577126	0.49575	0.81506	no	282049	FALSE
XLOC_003171	XLOC_003171	PF3D7_1130400	RPT5	"26S protease regulatory subunit 6A, putative"	No	Pf3D7_11_v3:1168878-1170198	KO	WT	OK	384.811	356.076	-0.57469	0.49755	0.816074	no	869461	FALSE
XLOC_002661	XLOC_002661	PF3D7_1011300	ARV1	"protein ARV1, putative"	No	Pf3D7_10_v3:438445-440380	KO	WT	OK	4.79006	4.43164	-0.305607	0.7253	0.916258	no	438446	FALSE
XLOC_001176	XLOC_001176	PF3D7_0521000		"conserved Plasmodium protein, unknown function"	No	Pf3D7_05_v3:859372-861063	KO	WT	OK	155.129	143.518	-0.572635	0.50845	0.821533	no	482494	FALSE
XLOC_004240	XLOC_004240	PF3D7_1334200		"chaperone binding protein, putative"	No	Pf3D7_13_v3:1398270-1399845	KO	WT	OK	171.894	159.016	-0.572757	0.5015	0.817659	no	1398271	FALSE
XLOC_004828	XLOC_004828	PF3D7_1406700	VPS29	vacuolar protein sorting-associated protein 29	No	Pf3D7_14_v3:244907-245492	KO	WT	OK	219.715	203.247	-0.557364	0.5206	0.826085	no	244908	FALSE
XLOC_004136	XLOC_004136	PF3D7_1314900	P44	general transcription factor IIH subunit 2	No	Pf3D7_13_v3:632335-634510	KO	WT	OK	164.722	152.354	-0.578792	0.50315	0.81844	no	632336	FALSE
XLOC_005512	XLOC_005512	PF3D7_1457500	VPS4	vacuolar protein sorting-associated protein 4	No	Pf3D7_14_v3:2360873-2362133	KO	WT	OK	48.6594	45.0044	-0.544185	0.5291	0.832308	no	929803	FALSE
XLOC_000608	XLOC_000608	PF3D7_0317300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_03_v3:699543-709728	KO	WT	OK	52.5609	48.6105	-0.580101	0.4981	0.816214	no	358243	FALSE
XLOC_000286	XLOC_000286	PF3D7_0202600		"conserved Plasmodium protein, unknown function"	No	Pf3D7_02_v3:129341-133563	KO	WT	OK	23.2626	21.5133	-0.578487	0.5024	0.817809	no	133563	FALSE
XLOC_004701	XLOC_004701	PF3D7_1349200		"glutamate--tRNA ligase, putative"	No	Pf3D7_13_v3:1971889-1974481	KO	WT	OK	261.871	242.14	-0.582096	0.49655	0.815536	no	950755	FALSE
XLOC_004385	XLOC_004385	PF3D7_1363500	CCR4-2	"DNase I-like protein, putative"	No	Pf3D7_13_v3:2547763-2550477	KO	WT	OK	26.5998	24.5945	-0.561004	0.5166	0.823819	no	377472	FALSE
XLOC_003886	XLOC_003886	PF3D7_1214400	EMC6	"ER membrane protein complex subunit 6, putative"	No	Pf3D7_12_v3:610270-610769	KO	WT	OK	511.014	472.391	-0.494922	0.55805	0.850842	no	610769	FALSE
XLOC_002402	XLOC_002402	PF3D7_0934100	XPD	TFIIH basal transcription factor complex helicase XPD subunit	No	Pf3D7_09_v3:1343384-1346555	KO	WT	OK	98.4523	90.9982	-0.580944	0.48905	0.81091	no	198350	FALSE
XLOC_001170	XLOC_001170	PF3D7_0520200	MED17	"conserved Plasmodium protein, unknown function"	No	Pf3D7_05_v3:835313-837407	KO	WT	OK	67.4483	62.3387	-0.580754	0.50085	0.817209	no	506150	FALSE
XLOC_005066	XLOC_005066	PF3D7_1454000		"RNA-binding protein, putative"	No	Pf3D7_14_v3:2219079-2220615	KO	WT	OK	82.9193	76.6339	-0.581251	0.49855	0.816214	no	1072856	FALSE
XLOC_004480	XLOC_004480	PF3D7_1305900		"conserved Plasmodium protein, unknown function"	No	Pf3D7_13_v3:279989-281701	KO	WT	OK	174.609	161.364	-0.58061	0.49135	0.812694	no	281701	FALSE
XLOC_003637	XLOC_003637	PF3D7_1224400		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:994254-996438	KO	WT	OK	51.5337	47.6165	-0.576508	0.50585	0.819738	no	994255	FALSE
XLOC_003016	XLOC_003016	PF3D7_1039700	MC-2TM	Pfmc-2TM Maurer's cleft two transmembrane protein	No	Pf3D7_10_v3:1591577-1592367	KO	WT	OK	10.6611	9.84962	-0.243195	0.7799	0.935659	no	95289	TRUE
XLOC_004234	XLOC_004234	PF3D7_1333000	CPN20	20 kDa chaperonin	No	Pf3D7_13_v3:1355284-1357194	KO	WT	OK	236.371	218.379	-0.583686	0.49475	0.81506	no	1355285	FALSE
XLOC_002292	XLOC_002292	PF3D7_0914000		"pseudouridylate synthase, putative"	No	Pf3D7_09_v3:597693-600561	KO	WT	OK	63.4461	58.6129	-0.58534	0.49655	0.815536	no	597694	FALSE
XLOC_004742	XLOC_004742	PF3D7_1358100		"small subunit rRNA processing factor, putative"	No	Pf3D7_13_v3:2305435-2307640	KO	WT	OK	91.3767	84.408	-0.584807	0.49475	0.81506	no	617596	FALSE
XLOC_003771	XLOC_003771	PF3D7_1249300	PPM4	"protein phosphatase PPM4, putative"	No	Pf3D7_12_v3:2012642-2015726	KO	WT	OK	97.7181	90.265	-0.585042	0.49035	0.811798	no	258851	FALSE
XLOC_004088	XLOC_004088	PF3D7_1304900	RPB11	"DNA-directed RNA polymerase II subunit RPB11, putative"	No	Pf3D7_13_v3:245198-246175	KO	WT	OK	1363.2	1259.04	-0.586351	0.49405	0.81506	no	245199	FALSE
XLOC_000541	XLOC_000541	PF3D7_0303300	RPB6	"DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative"	No	Pf3D7_03_v3:175021-175799	KO	WT	OK	1144.5	1057.03	-0.587305	0.48465	0.807649	no	175799	FALSE
XLOC_000334	XLOC_000334	PF3D7_0210800		"conserved Plasmodium protein, unknown function"	No	Pf3D7_02_v3:437754-439002	KO	WT	OK	41.3958	38.2307	-0.535685	0.53725	0.836911	no	439002	FALSE
XLOC_003631	XLOC_003631	PF3D7_1223400		"phospholipid-transporting ATPase, putative"	No	Pf3D7_12_v3:941124-946745	KO	WT	OK	223.031	205.967	-0.593086	0.4831	0.806161	no	941125	FALSE
XLOC_003917	XLOC_003917	PF3D7_1221300		"conserved Plasmodium protein, unknown function"	No	Pf3D7_12_v3:851011-854739	KO	WT	OK	14.469	13.3613	-0.486602	0.5725	0.85964	no	854739	FALSE
XLOC_004777	XLOC_004777	PF3D7_1366600	SRPR-alpha	"signal recognition particle receptor subunit alpha, putative"	No	Pf3D7_13_v3:2663421-2665152	KO	WT	OK	186.546	172.249	-0.587544	0.48315	0.806161	no	260084	FALSE
XLOC_001858	XLOC_001858	PF3D7_0724100		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:1013294-1016449	KO	WT	OK	43.8011	40.444	-0.587742	0.49155	0.812771	no	428758	FALSE
XLOC_001524	XLOC_001524	PF3D7_0623800	TKL4	"tyrosine kinase-like protein, putative"	No	Pf3D7_06_v3:963740-970955	KO	WT	OK	41.4422	38.2615	-0.589493	0.49115	0.812616	no	447287	FALSE
XLOC_001381	XLOC_001381	PF3D7_0630600		"conserved protein, unknown function"	No	Pf3D7_06_v3:1279819-1283246	KO	WT	OK	71.6386	66.1379	-0.588632	0.4861	0.80829	no	138422	FALSE
XLOC_001080	XLOC_001080	PF3D7_0503100	IspE	"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, putative"	No	Pf3D7_05_v3:127063-128677	KO	WT	OK	34.3667	31.7252	-0.552976	0.51495	0.823421	no	128677	FALSE
XLOC_004501	XLOC_004501	PF3D7_1309500	GAR1	"H/ACA ribonucleoprotein complex subunit 1, putative"	No	Pf3D7_13_v3:436675-437305	KO	WT	OK	181.371	167.418	-0.571032	0.502	0.817659	no	437305	FALSE
XLOC_002088	XLOC_002088	PF3D7_0803200		"filament assembling protein, putative"	No	Pf3D7_08_v3:204240-206661	KO	WT	OK	11.3553	10.4806	-0.456213	0.5954	0.867114	no	206661	FALSE
XLOC_000021	XLOC_000021	PF3D7_0104800	NPT1	"novel putative transporter 1, putative"	No	Pf3D7_01_v3:215775-217509	KO	WT	OK	15.598	14.3961	-0.463172	0.58375	0.864055	no	215776	FALSE
XLOC_001630	XLOC_001630	PF3D7_0714200		"conserved Plasmodium protein, unknown function"	No	Pf3D7_07_v3:650833-654919	KO	WT	OK	95.5651	88.1981	-0.593749	0.48265	0.806161	no	650834	FALSE
XLOC_001949	XLOC_001949	PF3D7_0811300	CAF1	CCR4-associated factor 1	No	Pf3D7_08_v3:567823-573148	KO	WT	OK	234.646	216.553	-0.597655	0.48265	0.806161	no	567824	FALSE
XLOC_000100	XLOC_000100	PF3D7_0104200		StAR-related lipid transfer protein	No	Pf3D7_01_v3:182821-184222	KO	WT	OK	339.758	313.516	-0.595244	0.47665	0.804669	no	184222	FALSE
XLOC_001615	XLOC_001615	PF3D7_0710400	RAD14	"DNA repair protein RAD14, putative"	No	Pf3D7_07_v3:474622-475720	KO	WT	OK	19.655	18.1321	-0.410792	0.637	0.880101	no	474623	FALSE
