geneID,name,tsGenLoc,description,loc,dist2Telo,family,H3K9me3_Salcedo-Amaya_Asex,HP1_Flueck_Asex,H3K9me3.RPKM.Troph.Bunnik,H3K9me3.RPKM.Gam.Bunnik,H3K9me3_Bunnik_Asex,H3K9me3_Bunnik_GC,HP1.RPKM.Schizonts.Fraschka,HP1.RPKM.eGC.Fraschka,HP1.RPKM.lGC.Fraschka,HP1.GeneCluster.Fraschka,HP1_Fraschka_Asex,HP1_Fraschka_eGC,HP1_Fraschka_lGC,H3K9.GamAsex.log2Ratio,HP1.GamAsex.log2Ratio,Repressed_in_GC,Derepressed_in_GC
PF3D7_0611900,PF3D7_0611900 protein,Pf3D7_06_v3: 506380 - 507198 (+),"lsm12, putative",0,506380,other,0,0,0.1,0.1,0,0,0.39,0.49,0.49,12,0,0,0,0,0.329307625,0,0
PF3D7_0413700,PF3D7_0413700 protein,Pf3D7_04_v3: 619786 - 620802 (-),"lysine decarboxylase-like protein, putative",secretoryPathway,579688,other,0,0,0.1,0.1,0,0,0.41,0.55,0.55,11,0,0,0,0,0.423807709,0,0
PF3D7_0405700,PF3D7_0405700 protein,Pf3D7_04_v3: 305746 - 312993 (-),"lysine decarboxylase, putative",0,312993,other,0,0,0.1,0.1,0,0,0.49,0.59,0.62,11,0,0,0,0,0.339486466,0,0
PF3D7_1350100,KRS1,Pf3D7_13_v3: 2005962 - 2007950 (-),lysine--tRNA ligase (KRS1),0,917286,other,0,0,0.1,0.1,0,0,0.28,0.27,0.49,10,0,0,0,0,0.807354922,0,0
PF3D7_1416800,PF3D7_1416800 protein,Pf3D7_14_v3: 682778 - 684802 (+),"lysine--tRNA ligase, putative",apicoplast,682778,other,0,0,0.1,0.1,0,0,0.37,0.46,0.4,10,0,0,0,0,0.112474729,0,0
PF3D7_0532400,LyMP,Pf3D7_05_v3: 1312471 - 1314154 (+),lysine-rich membrane-associated PHISTb protein (LyMP),exported,31086,other,0,0,0.1,71.6,0,1,2.77,3.57,6.31,7,1,1,1,9.483815777,1.187754029,1,0
PF3D7_1211600,LSD1,Pf3D7_12_v3: 510323 - 519437 (+),"lysine-specific histone demethylase 1, putative (LSD1)",nucleus,510323,other,0,0,0.1,0.1,0,0,0.32,0.48,0.44,10,0,0,0,0,0.459431619,0,0
PF3D7_0702200,PF3D7_0702200 protein,Pf3D7_07_v3: 91867 - 93141 (-),"lysophospholipase, putative",0,93141,lysophospholipase,0,0,0.1,0.1,0,0,0.64,0.73,0.62,11,0,0,0,0,-0.04580369,0,0
PF3D7_0709700,PF3D7_0709700 protein,Pf3D7_07_v3: 435089 - 436195 (-),"lysophospholipase, putative",0,436195,other,0,0,0.1,0.1,0,0,0.45,0.49,0.56,12,0,0,0,0,0.315501826,0,0
PF3D7_0936700,PF3D7_0936700 protein,Pf3D7_09_v3: 1454422 - 1455720 (+),"lysophospholipase, putative",0,87313,lysophospholipase,1,0,39.4,83.1,0,1,6.65,7.1,8.14,6,1,1,1,1.076652847,0.291674454,0,0
PF3D7_0937200,PF3D7_0937200 protein,Pf3D7_09_v3: 1471851 - 1472924 (+),"lysophospholipase, putative",0,69884,lysophospholipase,1,1,172.7,117.8,1,1,21.79,11.07,10.72,3,1,1,1,-0.551928544,-1.023361291,0,0
PF3D7_1038900,PF3D7_1038900 protein,Pf3D7_10_v3: 1562809 - 1563888 (+),"lysophospholipase, putative",0,124847,other,0,0,0.1,0.1,0,0,0.48,0.58,0.51,11,0,0,0,0,0.087462841,0,0
PF3D7_1252600,PF3D7_1252600 protein,Pf3D7_12_v3: 2150554 - 2151915 (+),"lysophospholipase, putative",0,120940,other,0,0,0.1,0.1,0,0,0.34,0.59,0.57,11,0,0,0,0,0.745427173,0,0
PF3D7_1401500,PF3D7_1401500 protein,Pf3D7_14_v3: 57172 - 58293 (-),"lysophospholipase, putative",0,58293,lysophospholipase,0,0,0.1,0.1,0,0,0.53,0.5,0.5,12,0,0,0,0,-0.084064265,0,0
PF3D7_1476700,PF3D7_1476700 protein,Pf3D7_14_v3: 3156976 - 3158037 (+),"lysophospholipase, putative",0,134960,other,0,0,0.1,17.1,0,0,0.6,0.56,0.55,11,0,0,0,7.417852515,-0.125530882,0,0
PF3D7_1476800,PF3D7_1476800 protein,Pf3D7_14_v3: 3159487 - 3160602 (+),"lysophospholipase, putative",0,132449,other,0,0,0.1,0.1,0,0,0.57,0.55,0.59,11,0,0,0,0,0.049753035,0,0
PF3D7_0102400,PF3D7_0102400 protein,Pf3D7_01_v3: 107197 - 108348 (-),"lysophospholipase, putative, pseudogene",0,108348,other,0,0,0.1,0.1,0,0,0.37,0.48,0.98,11,0,0,0,0,1.405256478,0,0
PF3D7_1311800,M1AAP,Pf3D7_13_v3: 501790 - 505047 (+),M1-family alanyl aminopeptidase (M1AAP),secretoryPathway,501790,other,0,0,0.1,0.1,0,0,0.37,0.48,0.46,12,0,0,0,0,0.31410859,0,0
PF3D7_1472400,PF3D7_1472400 protein,Pf3D7_14_v3: 2957474 - 2961618 (+),"M1-family alanyl aminopeptidase, putative",intergralMembrane,334462,other,0,0,0.1,0.1,0,0,0.38,0.36,0.44,10,0,0,0,0,0.211504105,0,0
PF3D7_1446200,LAP,Pf3D7_14_v3: 1893200 - 1895017 (-),M17 leucyl aminopeptidase (LAP),0,1396919,other,0,0,0.1,0.1,0,0,0.24,0.42,0.5,10,0,0,0,0,1.058893689,0,0
PF3D7_0932300,M18AAP,Pf3D7_09_v3: 1289315 - 1291027 (-),M18 aspartyl aminopeptidase (M18AAP),0,250708,other,0,0,0.1,0.1,0,0,0.38,0.54,0.54,12,0,0,0,0,0.506959989,0,0
PF3D7_1229400,MIF,Pf3D7_12_v3: 1208912 - 1209542 (+),macrophage migration inhibitory factor (MIF),exported,1062582,other,0,0,0.7,0.1,0,0,0.27,0.48,0.47,10,0,0,0,-2.807354922,0.79970135,0,0
PF3D7_0906300,PF3D7_0906300 protein,Pf3D7_09_v3: 310691 - 311995 (+),"Maf-like protein, putative",0,310691,other,0,0,0.1,0.1,0,0,0.31,0.43,0.56,12,0,0,0,0,0.853158612,0,0
PF3D7_0827700,PF3D7_0827700 protein,Pf3D7_08_v3: 1193847 - 1196678 (-),"magnesium transporter, putative",intergralMembrane,276127,other,0,0,0.1,0.1,0,0,0.49,0.6,0.45,12,0,0,0,0,-0.122856748,0,0
PF3D7_1120300,PF3D7_1120300 protein,Pf3D7_11_v3: 766759 - 768460 (+),"magnesium transporter, putative",secretoryPathway,766759,other,0,0,0.1,0.1,0,0,0.38,0.39,0.48,10,0,0,0,0,0.337034987,0,0
PF3D7_0725200,PF3D7_0725200 protein,Pf3D7_07_v3: 1070980 - 1071737 (+),"mago nashi protein homologue, putative",0,374227,other,0,0,0.1,0.1,0,0,0.29,0.38,0.42,10,0,0,0,0,0.534336428,0,0
PF3D7_1440800,PF3D7_1440800 protein,Pf3D7_14_v3: 1665463 - 1667543 (+),"major facilitator superfamily, putative",intergralMembrane,1626473,other,0,0,0.1,6,0,0,0.4,0.46,0.56,12,0,0,0,5.906890596,0.485426827,0,0
PF3D7_0618500,MDH,Pf3D7_06_v3: 774529 - 775470 (+),malate dehydrogenase (MDH),0,643713,other,0,0,0.1,0.1,0,0,0.4,0.73,0.51,11,0,0,0,0,0.350497247,0,0
PF3D7_0616800,MQO,Pf3D7_06_v3: 695929 - 697494 (+),"malate:quinone oxidoreductase, putative (MQO)",mitochondrion,695929,other,0,0,0.1,0.1,0,0,0.32,0.5,0.49,12,0,0,0,0,0.614709844,0,0
PF3D7_1216500,MDV1,Pf3D7_12_v3: 657339 - 658004 (-),male development gene 1 (MDV1),secretoryPathway,658004,other,0,0,0.1,0.1,0,0,0.36,0.55,0.43,12,0,0,0,0,0.256339753,0,0
PF3D7_1014200,HAP2,Pf3D7_10_v3: 560538 - 563353 (+),"male gamete fusion factor HAP2, putative (HAP2)",secretoryPathway,560538,other,0,0,0.1,0.1,0,0,0.34,0.54,0.52,12,0,0,0,0,0.612976877,0,0
PF3D7_1312000,MCAT,Pf3D7_13_v3: 511396 - 512607 (+),malonyl CoA-acyl carrier protein transacylase precursor (MCAT),apicoplast,511396,other,0,0,0.1,0.1,0,0,0.44,0.55,0.53,11,0,0,0,0,0.268488836,0,0
PF3D7_1420900,PF3D7_1420900 protein,Pf3D7_14_v3: 865346 - 866805 (-),"mannose-1-phosphate guanyltransferase, putative",0,866805,other,0,0,0.1,0.1,0,0,0.39,0.41,0.43,10,0,0,0,0,0.140862536,0,0
PF3D7_0801800,PF3D7_0801800 protein,Pf3D7_08_v3: 119032 - 122067 (-),"mannose-6-phosphate isomerase, putative",secretoryPathway,122067,other,0,0,0.1,0.1,0,0,0.46,0.53,0.6,11,0,0,0,0,0.38332864,0,0
PF3D7_0500800,MESA,Pf3D7_05_v3: 43327 - 47761 (-),mature parasite-infected erythrocyte surface antigen (MESA),exported,47761,other,1,0,2.6,14.3,0,0,0.54,4.15,4.94,8,0,1,1,2.459431619,3.193479729,1,0
PF3D7_1107900,PF3D7_1107900 protein,Pf3D7_11_v3: 343913 - 349351 (-),mechanosensitive ion channel protein,intergralMembrane,349351,other,0,0,0.1,0.1,0,0,0.3,0.63,0.58,11,0,0,0,0,0.9510904,0,0
PF3D7_1475000,PF3D7_1475000 protein,Pf3D7_14_v3: 3075788 - 3076186 (+),"mediator complex subunit 31, putative",nucleus,216148,other,0,0,1.7,29.7,0,0,0.31,0.61,0.46,12,0,0,0,4.12685628,0.569365646,0,0
PF3D7_1469700,PF3D7_1469700 protein,Pf3D7_14_v3: 2863914 - 2864531 (+),"mediator of RNA polymerase II transcription subunit 6, putative",nucleus,428022,other,0,0,0.1,0.1,0,0,0.35,0.46,0.45,10,0,0,0,0,0.362570079,0,0
PF3D7_0822100,MED7,Pf3D7_08_v3: 981018 - 981722 (-),"mediator of RNA polymerase II transcription subunit 7, putative (MED7)",nucleus,491083,other,0,0,0.1,0.1,0,0,0.41,0.52,0.45,12,0,0,0,0,0.134301092,0,0
PF3D7_1311100,PF3D7_1311100 protein,Pf3D7_13_v3: 479353 - 480840 (+),"meiosis-specific nuclear structural protein 1, putative",nucleus,479353,other,0,0,0.1,0.1,0,0,0.43,0.52,0.49,12,0,0,0,0,0.188445089,0,0
PF3D7_1461500,MND1,Pf3D7_14_v3: 2496050 - 2497400 (-),"meiotic nuclear division protein 1, putative (MND1)",nucleus,794536,other,0,0,0.1,0.1,0,0,0.41,0.35,0.49,10,0,0,0,0,0.257157839,0,0
PF3D7_0816800,DMC1,Pf3D7_08_v3: 767916 - 769792 (-),"meiotic recombination protein DMC1, putative (DMC1)",0,703013,other,0,0,0.1,0.1,0,0,0.47,0.39,0.55,10,0,0,0,0,0.226770862,0,0
PF3D7_1217100,SPO11,Pf3D7_12_v3: 675456 - 677576 (-),"meiotic recombination protein SPO11, putative (SPO11)",0,677576,other,0,0,0.1,0.1,0,0,0.28,0.47,0.58,12,0,0,0,0,1.050626073,0,0
PF3D7_1370300,MAHRP1,Pf3D7_13_v3: 2787972 - 2788913 (+),membrane associated histidine-rich protein (MAHRP1),exported,137264,other,0,0,0.1,0.1,0,0,0.51,0.47,0.52,12,0,0,0,0,0.028014376,0,0
PF3D7_1353200,MAHRP2,Pf3D7_13_v3: 2130531 - 2131065 (+),membrane associated histidine-rich protein (MAHRP2),exported,794705,other,0,0,0.1,0.1,0,0,0.49,0.45,0.52,12,0,0,0,0,0.085729874,0,0
PF3D7_1305600,PF3D7_1305600 protein,Pf3D7_13_v3: 274073 - 275200 (-),"membrane integral peptidase, M50 family, putative",intergralMembrane,275200,other,0,0,0.1,0.1,0,0,0.33,0.55,0.56,11,0,0,0,0,0.762960803,0,0
PF3D7_0306700,PF3D7_0306700 protein,Pf3D7_03_v3: 304317 - 304999 (+),"membrane magnesium transporter, putative",secretoryPathway,304317,other,0,0,0.8,0.1,0,0,0.3,0.48,0.42,10,0,0,0,-3,0.485426827,0,0
PF3D7_0417500,PF3D7_0417500 protein,Pf3D7_04_v3: 777200 - 779424 (-),memo-like protein,0,421066,other,0,0,0.1,0.1,0,0,0.4,0.46,0.48,12,0,0,0,0,0.263034406,0,0
PF3D7_1147800,MAEBL,Pf3D7_11_v3: 1899181 - 1905942 (+),merozoite adhesive erythrocytic binding protein (MAEBL),secretoryPathway,139159,other,0,0,0.1,0.1,0,0,0.39,0.47,0.44,10,0,0,0,0,0.1740294,0,0
PF3D7_1036300,DBLMSP2,Pf3D7_10_v3: 1432498 - 1434786 (+),merozoite surface protein (DBLMSP2),parasiteSurface,255158,invasion/motility,1,1,120,84.4,1,1,15.44,11.91,10.28,3,1,1,1,-0.507719502,-0.586832488,0,0
PF3D7_1035600,H101,Pf3D7_10_v3: 1409281 - 1410555 (+),merozoite surface protein (H101),parasiteSurface,278375,other,0,0,0.1,0.1,0,0,0.43,0.61,0.66,11,0,0,0,0,0.618129365,0,0
PF3D7_1036000,MSP11,Pf3D7_10_v3: 1427127 - 1428344 (+),merozoite surface protein (MSP11),parasiteSurface,260529,other,0,0,0.1,0.1,0,0,0.43,0.61,0.61,11,0,0,0,0,0.504472583,0,0
PF3D7_0930300,MSP1,Pf3D7_09_v3: 1201812 - 1206974 (+),merozoite surface protein 1 (MSP1),parasiteSurface,339923,invasion/motility,0,0,0.1,0.1,0,0,0.45,0.45,0.48,12,0,0,0,0,0.093109404,0,0
PF3D7_0620400,MSP10,Pf3D7_06_v3: 851378 - 852955 (-),merozoite surface protein 10 (MSP10),parasiteSurface,565287,other,0,0,0.1,0.1,0,0,0.35,0.6,0.44,12,0,0,0,0,0.330148602,0,0
PF3D7_0206800,MSP2,Pf3D7_02_v3: 273689 - 274507 (-),merozoite surface protein 2 (MSP2),parasiteSurface,274507,invasion/motility,0,0,0.1,0.1,0,0,0.23,0.4,0.52,10,0,0,0,0,1.176877762,0,0
PF3D7_1035400,MSP3,Pf3D7_10_v3: 1404195 - 1405259 (+),merozoite surface protein 3 (MSP3),parasiteSurface,283461,other,0,0,0.1,0.1,0,0,0.43,0.51,0.49,12,0,0,0,0,0.188445089,0,0
PF3D7_0207000,MSP4,Pf3D7_02_v3: 277494 - 278456 (-),merozoite surface protein 4 (MSP4),exported,278456,other,0,0,0.1,0.1,0,0,0.28,0.55,0.49,12,0,0,0,0,0.807354922,0,0
PF3D7_0206900,MSP5,Pf3D7_02_v3: 275540 - 276577 (-),merozoite surface protein 5 (MSP5),parasiteSurface,276577,other,0,0,0.1,0.1,0,0,0.35,0.57,0.63,11,0,0,0,0,0.847996907,0,0
PF3D7_1035500,MSP6,Pf3D7_10_v3: 1407276 - 1408391 (+),merozoite surface protein 6 (MSP6),parasiteSurface,280380,other,0,0,0.1,0.1,0,0,0.34,0.51,0.5,12,0,0,0,0,0.556393349,0,0
PF3D7_1335100,MSP7,Pf3D7_13_v3: 1419086 - 1420141 (-),merozoite surface protein 7 (MSP7),parasiteSurface,1420141,invasion/motility,0,0,0.1,0.1,0,0,0.38,0.54,0.54,12,0,0,0,0,0.506959989,0,0
PF3D7_0502400,MSP8,Pf3D7_05_v3: 109898 - 111691 (-),merozoite surface protein 8 (MSP8),parasiteSurface,111691,other,0,0,0.1,0.1,0,0,0.38,0.42,0.51,10,0,0,0,0,0.424497829,0,0
PF3D7_1228600,MSP9,Pf3D7_12_v3: 1160729 - 1162960 (-),merozoite surface protein 9 (MSP9),parasiteSurface,1108534,other,0,0,0.1,0.1,0,0,0.45,0.46,0.51,12,0,0,0,0,0.180572246,0,0
PF3D7_1028700,MTRAP,Pf3D7_10_v3: 1181005 - 1182501 (+),merozoite TRAP-like protein (MTRAP),microneme,506651,other,0,0,0.1,0.1,0,0,0.39,0.53,0.4,12,0,0,0,0,0.036525876,0,0
PF3D7_0102700,MaTrA,Pf3D7_01_v3: 124517 - 125484 (+),merozoite-associated tryptophan-rich antigen (MaTrA),secretoryPathway,124517,other,0,0,0.1,0.1,0,0,0.44,0.48,0.53,12,0,0,0,0,0.268488836,0,0
PF3D7_0914300,PF3D7_0914300 protein,Pf3D7_09_v3: 612976 - 615492 (-),"met-10+ like protein, putative",secretoryPathway,615492,other,0,0,0.1,0.1,0,0,0.23,0.41,0.43,10,0,0,0,0,0.902702799,0,0
PF3D7_0516500,PF3D7_0516500 protein,Pf3D7_05_v3: 683708 - 685859 (+),"metabolite/drug transporter, putative",intergralMembrane,659849,other,0,0,0.1,0.1,0,0,0.31,0.43,0.41,10,0,0,0,0,0.403355694,0,0
PF3D7_1104800,PF3D7_1104800 protein,Pf3D7_11_v3: 207440 - 209732 (+),"metabolite/drug transporter, putative",intergralMembrane,207440,other,0,0,0.1,0.1,0,0,0.38,0.41,0.58,12,0,0,0,0,0.610053482,0,0
PF3D7_1428200,PF3D7_1428200 protein,Pf3D7_14_v3: 1101958 - 1104387 (+),"metabolite/drug transporter, putative",intergralMembrane,1101958,other,0,0,0.1,0.1,0,0,0.4,0.48,0.53,12,0,0,0,0,0.40599236,0,0
PF3D7_1354800,MCA1,Pf3D7_13_v3: 2180958 - 2182799 (-),metacaspase 1 (MCA1),0,742437,other,0,0,0.1,0.1,0,0,0.35,0.37,0.45,10,0,0,0,0,0.362570079,0,0
PF3D7_1438400,MCA2,Pf3D7_14_v3: 1548918 - 1556721 (+),metacaspase-like protein (MCA2),0,1548918,other,0,0,0.1,0.1,0,0,0.29,0.46,0.45,10,0,0,0,0,0.633872101,0,0
PF3D7_1416200,MCA3,Pf3D7_14_v3: 650503 - 657345 (-),metacaspase-like protein (MCA3),0,657345,other,0,0,0.1,0.1,0,0,0.36,0.55,0.52,12,0,0,0,0,0.530514717,0,0
PF3D7_0723700,PF3D7_0723700 protein,Pf3D7_07_v3: 988145 - 991243 (+),"metallo-hydrolase/oxidoreductase, putative",apicoplast,457062,other,0,0,0.1,0.1,0,0,0.3,0.45,0.39,10,0,0,0,0,0.378511623,0,0
PF3D7_1009500,PF3D7_1009500 protein,Pf3D7_10_v3: 383044 - 384793 (-),"metallopeptidase, putative",0,384793,other,0,0,0.1,0.1,0,0,0.28,0.43,0.48,10,0,0,0,0,0.777607579,0,0
PF3D7_1441700,PF3D7_1441700 protein,Pf3D7_14_v3: 1700674 - 1702050 (+),"metalloprotease, putative",mitochondrion,1591262,other,0,0,0.1,8.7,0,0,0.27,0.39,0.49,10,0,0,0,6.442943496,0.859822342,0,0
PF3D7_0527300,METAP1a,Pf3D7_05_v3: 1135976 - 1137870 (-),"methionine aminopeptidase 1a, putative (METAP1a)",0,205687,other,0,0,0.1,0.1,0,0,0.27,0.43,0.42,10,0,0,0,0,0.637429921,0,0
PF3D7_1015300,METAP1b,Pf3D7_10_v3: 618440 - 619993 (+),"methionine aminopeptidase 1b, putative (METAP1b)",0,618440,other,0,0,0.1,0.1,0,0,0.27,0.45,0.42,10,0,0,0,0,0.637429921,0,0
PF3D7_0804400,METAP1c,Pf3D7_08_v3: 245711 - 247933 (+),"methionine aminopeptidase 1c, putative (METAP1c)",secretoryPathway,245711,other,0,0,0.1,0.1,0,0,0.4,0.55,0.61,11,0,0,0,0,0.608809243,0,0
PF3D7_1434600,METAP2,Pf3D7_14_v3: 1404312 - 1406198 (+),methionine aminopeptidase 2 (METAP2),0,1404312,other,0,0,0.1,0.1,0,0,0.38,0.39,0.53,10,0,0,0,0,0.479992941,0,0
PF3D7_1034900,MRScyt,Pf3D7_10_v3: 1383450 - 1386119 (+),methionine--tRNA ligase (MRScyt),0,304206,other,0,0,0.1,0.1,0,0,0.38,0.49,0.52,12,0,0,0,0,0.452512205,0,0
PF3D7_1005000,MRSapi,Pf3D7_10_v3: 225456 - 227705 (-),"methionine--tRNA ligase, putative (MRSapi)",apicoplast,227705,other,0,0,0.1,0.1,0,0,0.4,0.53,0.52,12,0,0,0,0,0.378511623,0,0
PF3D7_1313200,MTFMT,Pf3D7_13_v3: 566236 - 568233 (+),"methionyl-tRNA formyltransferase, putative (MTFMT)",secretoryPathway,566236,other,0,0,0.1,9.6,0,0,0.38,0.46,0.43,10,0,0,0,6.584962501,0.178337241,0,0
PF3D7_1303100,PF3D7_1303100 protein,Pf3D7_13_v3: 159024 - 159915 (+),"methyltransferase-like protein, putative",0,159024,other,0,0,0.1,0.1,0,0,0.31,0.65,0.54,11,0,0,0,0,0.800691192,0,0
PF3D7_0407100,PF3D7_0407100 protein,Pf3D7_04_v3: 362301 - 363442 (+),"methyltransferase, putative",secretoryPathway,362301,other,0,0,0.1,0.1,0,0,0.44,0.53,0.44,12,0,0,0,0,0,0,0
PF3D7_0705000,PF3D7_0705000 protein,Pf3D7_07_v3: 246259 - 250152 (-),"methyltransferase, putative",0,250152,other,0,0,0.1,2.2,0,0,0.38,0.5,0.47,12,0,0,0,4.459431619,0.306661338,0,0
PF3D7_0916600,PF3D7_0916600 protein,Pf3D7_09_v3: 694605 - 695264 (-),"methyltransferase, putative",0,695264,other,0,0,0.1,17.1,0,0,0.43,0.46,0.47,12,0,0,0,7.417852515,0.128324097,0,0
PF3D7_1028000,PF3D7_1028000 protein,Pf3D7_10_v3: 1160031 - 1163421 (+),"methyltransferase, putative",0,527625,other,0,0,0.1,0.1,0,0,0.28,0.34,0.42,10,0,0,0,0,0.584962501,0,0
PF3D7_1127300,PF3D7_1127300 protein,Pf3D7_11_v3: 1063670 - 1064551 (-),"methyltransferase, putative",secretoryPathway,973789,other,0,0,0.1,0.1,0,0,0.27,0.35,0.41,10,0,0,0,0,0.602664502,0,0
PF3D7_1142700,PF3D7_1142700 protein,Pf3D7_11_v3: 1710325 - 1712172 (-),"methyltransferase, putative",0,326168,other,0,0,0.1,0.1,0,0,0.3,0.55,0.49,12,0,0,0,0,0.707819249,0,0
PF3D7_1248100,PF3D7_1248100 protein,Pf3D7_12_v3: 1975172 - 1976437 (+),"methyltransferase, putative",0,296322,other,0,0,0.1,0.1,0,0,0.4,0.62,0.58,11,0,0,0,0,0.5360529,0,0
PF3D7_1455200,PF3D7_1455200.1 protein,Pf3D7_14_v3: 2255062 - 2256741 (+),"methyltransferase, putative",0,1036874,other,0,0,0.1,1.4,0,0,0.33,0.37,0.44,10,0,0,0,3.807354922,0.415037499,0,0
PF3D7_1324200,PF3D7_1324200 protein,Pf3D7_13_v3: 1000100 - 1001882 (-),"micro-fibrillar-associated protein, putative",0,1001882,other,0,0,0.1,0.1,0,0,0.28,0.41,0.48,10,0,0,0,0,0.777607579,0,0
PF3D7_0316000,MA,Pf3D7_03_v3: 645921 - 646844 (-),microneme associated antigen (MA),microneme,421127,other,0,0,0.3,0.1,0,0,0.37,0.45,0.56,12,0,0,0,-1.584962501,0.597901556,0,0
PF3D7_1433600,SPC1,Pf3D7_14_v3: 1341689 - 1342289 (+),"microsomal signal peptidase protein, putative (SPC1)",secretoryPathway,1341689,other,0,0,4.4,0.1,0,0,0.35,0.37,0.45,10,0,0,0,-5.459431619,0.362570079,0,0
PF3D7_0321700,PF3D7_0321700 protein,Pf3D7_03_v3: 903764 - 910118 (-),"microtubule and actin binding protein, putative",0,157853,other,0,0,0.1,0.1,0,0,0.32,0.39,0.48,10,0,0,0,0,0.584962501,0,0
PF3D7_1434800,PF3D7_1434800 protein,Pf3D7_14_v3: 1410139 - 1410897 (+),"mitochondrial acidic protein MAM33, putative",mitochondrion,1410139,other,0,0,0.1,0.1,0,0,0.3,0.49,0.54,12,0,0,0,0,0.847996907,0,0
PF3D7_1208300,PF3D7_1208300 protein,Pf3D7_12_v3: 388545 - 389147 (+),"mitochondrial ACP precursor, putative",mitochondrion,388545,other,0,0,0.1,0.1,0,0,0.35,0.52,0.52,12,0,0,0,0,0.571156701,0,0
PF3D7_1147700,PF3D7_1147700 protein,Pf3D7_11_v3: 1897204 - 1897884 (+),"mitochondrial ATP synthase delta subunit, putative",mitochondrion,141136,other,0,0,0.1,0.1,0,0,0.3,0.45,0.47,10,0,0,0,0,0.647698256,0,0
PF3D7_1310000,OSCP,Pf3D7_13_v3: 448907 - 449668 (+),"mitochondrial ATP synthase delta subunit, putative (OSCP)",mitochondrion,448907,other,0,0,0.1,0.1,0,0,0.28,0.39,0.49,10,0,0,0,0,0.807354922,0,0
PF3D7_0715500,PF3D7_0715500 protein,Pf3D7_07_v3: 689543 - 690057 (-),"mitochondrial ATP synthase F1, epsilon subunit, putative",mitochondrion,690057,other,0,0,0.1,3.5,0,0,0.32,0.5,0.47,12,0,0,0,5.129283017,0.554588852,0,0
PF3D7_0609400,CLS,Pf3D7_06_v3: 399813 - 401624 (-),"mitochondrial cardiolipin synthase, putative (CLS)",mitochondrion,401624,other,0,0,0.1,0.1,0,0,0.31,0.62,0.48,12,0,0,0,0,0.63076619,0,0
PF3D7_0108400,PF3D7_0108400.1 protein,Pf3D7_01_v3: 344400 - 346540 (-),"mitochondrial carrier protein, putative",mitochondrion,294311,other,0,0,0.1,0.1,0,0,0.32,0.53,0.48,12,0,0,0,0,0.584962501,0,0
PF3D7_0407500,PF3D7_0407500 protein,Pf3D7_04_v3: 369885 - 371270 (+),"mitochondrial carrier protein, putative",mitochondrion,369885,other,0,0,0.1,0.1,0,0,0.24,0.54,0.51,12,0,0,0,0,1.087462841,0,0
PF3D7_0811100,PF3D7_0811100 protein,Pf3D7_08_v3: 557884 - 559506 (-),"mitochondrial carrier protein, putative",mitochondrion,559506,other,0,0,0.1,6.9,0,0,0.36,0.5,0.47,12,0,0,0,6.108524457,0.38466385,0,0
PF3D7_0905200,PF3D7_0905200 protein,Pf3D7_09_v3: 245261 - 248860 (-),"mitochondrial carrier protein, putative",mitochondrion,248860,other,0,0,0.1,0.1,0,0,0.41,0.62,0.56,11,0,0,0,0,0.449802917,0,0
PF3D7_1223800,PF3D7_1223800 protein,Pf3D7_12_v3: 971268 - 972194 (+),"mitochondrial carrier protein, putative",mitochondrion,971268,other,0,0,0.1,0.1,0,0,0.38,0.71,0.53,11,0,0,0,0,0.479992941,0,0
PF3D7_1241600,PF3D7_1241600 protein,Pf3D7_12_v3: 1774901 - 1776582 (+),"mitochondrial carrier protein, putative",mitochondrion,496593,other,0,0,0.1,2.8,0,0,0.41,0.54,0.49,12,0,0,0,4.807354922,0.257157839,0,0
PF3D7_1368700,PF3D7_1368700 protein,Pf3D7_13_v3: 2727425 - 2729155 (-),"mitochondrial carrier protein, putative",mitochondrion,196081,other,0,0,0.1,0.8,0,0,0.28,0.55,0.55,12,0,0,0,3,0.974004791,0,0
PF3D7_0603200,PF3D7_0603200 protein,Pf3D7_06_v3: 128621 - 130036 (+),"mitochondrial chaperone BCS1, putative",mitochondrion,128621,other,0,0,0.1,0.1,0,0,0.32,0.55,0.53,12,0,0,0,0,0.727920455,0,0
PF3D7_1325600,FIS1,Pf3D7_13_v3: 1067097 - 1067685 (+),"mitochondrial fission 1 protein, putative (FIS1)",mitochondrion,1067097,other,0,0,0.1,0.1,0,0,0.29,0.46,0.47,10,0,0,0,0,0.696607857,0,0
PF3D7_1208600,TIM10,Pf3D7_12_v3: 402300 - 402527 (+),"mitochondrial import inner membrane translocase subunit TIM10, putative (TIM10)",mitochondrion,402300,other,0,0,10.9,0.1,0,0,0.35,0.54,0.48,12,0,0,0,-6.768184325,0.455679484,0,0
PF3D7_1242900,TIM13,Pf3D7_12_v3: 1808878 - 1809622 (-),"mitochondrial import inner membrane translocase subunit TIM13, putative (TIM13)",mitochondrion,461872,other,0,0,0.1,0.1,0,0,0.42,0.54,0.44,12,0,0,0,0,0.067114196,0,0
PF3D7_0724400,PAM18,Pf3D7_07_v3: 1023651 - 1024121 (+),"mitochondrial import inner membrane translocase subunit TIM14, putative (PAM18)",mitochondrion,421556,other,0,0,0.1,0.1,0,0,0.39,0.47,0.55,12,0,0,0,0,0.495957495,0,0
