geneID,name,tsGenLoc,chr,start,stop,strand,upstreamGenLoc,type,exons,tsLength,spliceAlt,pseudo,description,tmDom,signalP,loc,dist2Telo,subtelo.HP1,altName,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,ap2gDD.t3h,ap2gDD.t9h,ap2gDD.t15h,ap2gDD.t21h,ap2gDD.t27h,ap2gDD.t33h,ap2gDD.t39h,ap2gDD.t45h,ap2gDD.t57h,ap2gDD.t69h,ap2gDD.t81h
PF3D7_1112300,PF3D7_1112300 protein,Pf3D7_11_v3: 471946 - 474674 (-),Pf3D7_11_v3,471946,474674,(-),Pf3D7_11_v3: 475278 - 474675 (-),protein,2,2538,0,0,"conserved Plasmodium protein, unknown function",0,0,0,474674,FALSE,PF3D7_1112300 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.12,-0.1,-0.07,-0.08,-0.21,-0.01,0.21,0.15,0.44,-0.18,-0.19
PF3D7_1112400,PF3D7_1112400 protein,Pf3D7_11_v3: 475880 - 476455 (+),Pf3D7_11_v3,475880,476455,(+),Pf3D7_11_v3: 475278 - 475879 (+),protein,1,576,0,0,"conserved Plasmodium protein, unknown function",0,0,0,475880,FALSE,PF3D7_1112400 protein,0,0,other,0,0,0,0,0,2,2,2,0.991694698,0.991694698,0.03,-0.13,0.1,-0.02,-0.16,0.07,0.34,0.73,-0.32,0.24,-0.01
PF3D7_1112500,PF3D7_1112500 protein,Pf3D7_11_v3: 477484 - 478320 (+),Pf3D7_11_v3,477484,478320,(+),Pf3D7_11_v3: 476456 - 477483 (+),protein,1,837,0,0,"conserved protein, unknown function",0,0,0,477484,FALSE,PF3D7_1112500 protein,0,0,other,0,0,0,0,0,8,7,7,0.7993069,0.7993069,0.01,-0.07,-0.22,-0.15,0,0.25,0.09,0.27,-0.16,-0.28,0.08
PF3D7_1112600,PF3D7_1112600 protein,Pf3D7_11_v3: 478823 - 480946 (-),Pf3D7_11_v3,478823,480946,(-),Pf3D7_11_v3: 481399 - 480947 (-),protein,1,2124,0,0,"DNA helicase, putative",0,0,nucleus,480946,FALSE,PF3D7_1112600 protein,0,0,other,0,0,0,0,0,3,0,0,-7.241924979,-7.241924979,-0.02,0.29,0.67,0.96,0.32,0.3,0.28,-0.06,0.35,0.4,-0.02
PF3D7_1112700,PF3D7_1112700 protein,Pf3D7_11_v3: 481851 - 485831 (+),Pf3D7_11_v3,481851,485831,(+),Pf3D7_11_v3: 481399 - 481850 (+),protein,4,3480,0,0,"conserved Plasmodium protein, unknown function",0,0,0,481851,FALSE,PF3D7_1112700 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.09,0.07,-0.26,0.55,0.11,0,-0.47,0.02,0.16,-0.27,0.22
PF3D7_1112800,PF3D7_1112800 protein,Pf3D7_11_v3: 486329 - 487666 (+),Pf3D7_11_v3,486329,487666,(+),Pf3D7_11_v3: 485832 - 486328 (+),protein,1,1338,0,0,"conserved protein, unknown function",0,0,0,486329,FALSE,PF3D7_1112800 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.02,-0.08,0.12,-0.13,-0.33,-0.2,0.04,0,-0.24,-0.26,-0.13
PF3D7_1112900,PF3D7_1112900 protein,Pf3D7_11_v3: 487822 - 490154 (-),Pf3D7_11_v3,487822,490154,(-),Pf3D7_11_v3: 491123 - 490155 (-),protein,9,1092,0,0,"conserved Plasmodium protein, unknown function",0,0,0,490154,FALSE,PF3D7_1112900 protein,1,1,other,0,0,0,0,0,4,0,0,-7.655763729,-7.655763729,0.07,-0.28,0.16,-0.25,0.1,-0.05,-0.61,-0.49,-0.4,0.34,-0.18
PF3D7_1113000,PF3D7_1113000 protein,Pf3D7_11_v3: 492091 - 510738 (+),Pf3D7_11_v3,492091,510738,(+),Pf3D7_11_v3: 491123 - 492090 (+),protein,7,17769,0,0,"conserved Plasmodium protein, unknown function",0,0,0,492091,FALSE,PF3D7_1113000 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,-0.05,-0.09,0.4,-0.2,-0.41,-0.23,-0.31,0.08,0.38,-0.28
PF3D7_1113100,PRL,Pf3D7_11_v3: 511105 - 511761 (-),Pf3D7_11_v3,511105,511761,(-),Pf3D7_11_v3: 514537 - 511762 (-),protein,1,657,0,0,protein tyrosine phosphatase (PRL),0,0,0,511761,FALSE,PRL,3,3,other,0,0,0,0,0,3,2,2,0.409126712,0.409126712,0.13,0.06,0,0.3,0.07,0.01,-0.37,-0.63,-0.04,-0.34,0.06
PF3D7_1113200,PF3D7_1113200 protein,Pf3D7_11_v3: 517311 - 517985 (+),Pf3D7_11_v3,517311,517985,(+),Pf3D7_11_v3: 514537 - 517310 (+),protein,2,390,0,0,"conserved Plasmodium protein, unknown function",0,0,0,517311,FALSE,PF3D7_1113200 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.04,0.2,0.03,-0.1,-0.07,0.2,-0.23,-0.06,-0.31,0.11,0
PF3D7_1113300,PF3D7_1113300 protein,Pf3D7_11_v3: 519189 - 520220 (+),Pf3D7_11_v3,519189,520220,(+),Pf3D7_11_v3: 517986 - 519188 (+),protein,1,1032,0,0,"UDP-galactose transporter, putative",8,0,intergralMembrane,519189,FALSE,PF3D7_1113300 protein,0,0,other,0,0,1,0,1,4,0,0,-7.655763729,-7.655763729,0.05,0.25,0.06,-0.2,-0.01,-0.21,-0.11,0.86,-0.06,-0.44,0.17
PF3D7_1113400,DSK2,Pf3D7_11_v3: 521122 - 522824 (-),Pf3D7_11_v3,521122,522824,(-),Pf3D7_11_v3: 523658 - 522825 (-),protein,4,1167,0,0,"ubiquitin domain-containing protein DSK2, putative (DSK2)",0,0,0,522824,FALSE,DSK2,0,0,other,0,0,0,0,0,9,7,7,0.629582036,0.629582036,-0.03,0.03,0.26,0.03,-0.18,0.12,0.73,0.77,-0.3,0.11,-0.24
PF3D7_1113500,PF3D7_1113500 protein,Pf3D7_11_v3: 524492 - 526588 (+),Pf3D7_11_v3,524492,526588,(+),Pf3D7_11_v3: 523659 - 524491 (+),protein,1,2097,0,0,"GTP-binding protein, putative",0,0,0,524492,FALSE,PF3D7_1113500 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.15,-0.09,-0.06,-0.02,0.1,-0.07,-0.11,-0.27,-0.11,-0.15,0.32
PF3D7_1113600,PF3D7_1113600 protein,Pf3D7_11_v3: 527572 - 528702 (+),Pf3D7_11_v3,527572,528702,(+),Pf3D7_11_v3: 526589 - 527571 (+),protein,1,1131,0,0,"conserved Plasmodium protein, unknown function",0,0,0,527572,FALSE,PF3D7_1113600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.03,0.03,0.06,0.11,-0.03,0.07,0.09,-0.12,-0.47,-0.13,-0.14
PF3D7_1113700,GloI,Pf3D7_11_v3: 529493 - 530563 (+),Pf3D7_11_v3,529493,530563,(+),Pf3D7_11_v3: 528703 - 529492 (+),protein,1,1071,0,0,glyoxalase I (GloI),0,0,0,529493,FALSE,GloI,0,0,other,0,0,0,0,0,12,6,6,-0.007104557,-0.007104557,0.01,-0.13,-0.14,0.11,-0.18,0.18,0.24,0.68,-0.36,-0.04,-0.14
PF3D7_1113800,PF3D7_1113800 protein,Pf3D7_11_v3: 531177 - 533285 (-),Pf3D7_11_v3,531177,533285,(-),Pf3D7_11_v3: 534972 - 533286 (-),protein,1,2109,0,0,"conserved Plasmodium membrane protein, unknown function",6,0,intergralMembrane,533285,FALSE,PF3D7_1113800 protein,0,3,other,0,0,0,0,0,4,0,0,-7.655763729,-7.655763729,0.16,-0.04,0.05,0.36,0.26,-0.14,-0.36,0.47,0.23,-0.24,0.46
PF3D7_1113900,MAPK2,Pf3D7_11_v3: 534973 - 536499 (-),Pf3D7_11_v3,534973,536499,(-),Pf3D7_11_v3: 537073 - 536500 (-),protein,1,1527,0,0,mitogen-activated protein kinase 2 (MAPK2),0,0,0,536499,FALSE,MAPK2,0,0,other,0,0,0,0,0,16,0,0,-9.653062895,-9.653062895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1114000,PF3D7_1114000 protein,Pf3D7_11_v3: 537647 - 538297 (+),Pf3D7_11_v3,537647,538297,(+),Pf3D7_11_v3: 537074 - 537646 (+),protein,2,528,0,0,"dynein light chain type 2, putative",0,0,0,537647,FALSE,PF3D7_1114000 protein,1,1,other,0,0,0,0,0,5,0,0,-7.976972095,-7.976972095,-0.12,0.13,-0.11,-0.19,0.14,0.19,0.63,0.84,-0.32,-0.41,-0.06
PF3D7_1114100,ROM1,Pf3D7_11_v3: 539903 - 541387 (+),Pf3D7_11_v3,539903,541387,(+),Pf3D7_11_v3: 378397 - 379246 (+),protein,4,837,0,0,rhomboid protease ROM1 (ROM1),7,0,intergralMembrane,539903,FALSE,ROM1,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.07,-0.03,-0.08,0.35,0.11,0.06,-0.18,0.12,-0.67,-0.67,0.28
PF3D7_1114200,PF3D7_1114200 protein,Pf3D7_11_v3: 542330 - 544765 (-),Pf3D7_11_v3,542330,544765,(-),Pf3D7_11_v3: 545699 - 544766 (-),protein,11,1122,0,0,"GTPase-activating protein, putative",0,0,0,544765,FALSE,PF3D7_1114200 protein,1,1,other,0,0,0,0,0,3,0,0,-7.241924979,-7.241924979,0.23,0.17,0.1,0.02,0.05,0.45,0.44,0.46,-0.57,0.23,-0.02
PF3D7_1114300,PF3D7_1114300 ncRNA,Pf3D7_11_v3: 546632 - 546979 (+),Pf3D7_11_v3,546632,546979,(+),Pf3D7_11_v3: 545700 - 546631 (+),ncRNA,1,348,0,0,unspecified product,NA,NA,0,546632,FALSE,PF3D7_1114300 ncRNA,0,0,ncRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1114400,PF3D7_1114400 protein,Pf3D7_11_v3: 547383 - 549296 (-),Pf3D7_11_v3,547383,549296,(-),Pf3D7_11_v3: 549582 - 549297 (-),protein,1,1914,0,0,"conserved Plasmodium protein, unknown function",0,0,0,549296,FALSE,PF3D7_1114400 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.12,-0.28,-0.09,0.08,-0.13,0.07,0.34,-0.03,0.18,-0.37,0.15
PF3D7_1114500,PF3D7_1114500 protein,Pf3D7_11_v3: 549866 - 551152 (+),Pf3D7_11_v3,549866,551152,(+),Pf3D7_11_v3: 549582 - 549865 (+),protein,1,1287,0,0,"conserved Plasmodium protein, unknown function",0,0,0,549866,FALSE,PF3D7_1114500 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.11,-0.34,0.3,-0.09,-0.05,-0.04,-0.16,0.12,-0.04,-0.27,0.18
PF3D7_1114600,PF3D7_1114600 protein,Pf3D7_11_v3: 552259 - 553266 (+),Pf3D7_11_v3,552259,553266,(+),Pf3D7_11_v3: 551153 - 552258 (+),protein,1,1008,0,0,"conserved Plasmodium protein, unknown function",0,0,0,552259,FALSE,PF3D7_1114600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.06,-0.27,0.01,0.05,0.01,-0.15,-0.71,0.02,-0.22,0.2,0.09
PF3D7_1114700,CLK3,Pf3D7_11_v3: 555514 - 558668 (+),Pf3D7_11_v3,555514,558668,(+),Pf3D7_11_v3: 553267 - 555513 (+),protein,9,2100,0,0,"serine/threonine protein kinase, putative (CLK3)",0,0,0,555514,FALSE,CLK3,0,2,other,0,0,0,0,0,1,0,0,-5.666516785,-5.666516785,-0.19,0.04,0.22,-0.07,-0.09,-0.08,0.21,0.05,-0.12,0.23,-0.19
PF3D7_1114800,G3PDH,Pf3D7_11_v3: 558924 - 561032 (-),Pf3D7_11_v3,558924,561032,(-),Pf3D7_11_v3: 561525 - 561033 (-),protein,8,1185,0,0,"glycerol-3-phosphate dehydrogenase, putative (G3PDH)",0,1,secretoryPathway,561032,FALSE,G3PDH,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.21,-0.27,0.19,0.22,0.06,-0.41,-0.16,-0.09,-0.36,0.28,-0.15
PF3D7_1114900,PF3D7_1114900 protein,Pf3D7_11_v3: 562017 - 569459 (+),Pf3D7_11_v3,562017,569459,(+),Pf3D7_11_v3: 561525 - 562016 (+),protein,1,7443,0,0,"conserved Plasmodium protein, unknown function",0,0,0,562017,FALSE,PF3D7_1114900 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.03,0,-0.17,0.84,0.09,-0.45,-0.22,-0.6,0.08,0.13,-0.24
PF3D7_1115000,PF3D7_1115000 protein,Pf3D7_11_v3: 570017 - 570714 (+),Pf3D7_11_v3,570017,570714,(+),Pf3D7_11_v3: 569460 - 570016 (+),protein,3,438,0,0,"conserved Plasmodium protein, unknown function",0,0,0,570017,FALSE,PF3D7_1115000 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.1,-0.05,0.19,-0.33,-0.28,-0.03,0.05,0.25,-0.08,-0.26,0.07
PF3D7_1115100,PF3D7_1115100 protein,Pf3D7_11_v3: 571007 - 573306 (-),Pf3D7_11_v3,571007,573306,(-),Pf3D7_11_v3: 575040 - 573307 (-),protein,13,924,0,0,"conserved Plasmodium protein, unknown function",0,1,secretoryPathway,573306,FALSE,PF3D7_1115100 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.11,-0.03,-0.23,-0.23,0.07,0,0.46,0.28,0.43,0.17,-0.06
PF3D7_1115200,SET7,Pf3D7_11_v3: 576773 - 580276 (+),Pf3D7_11_v3,576773,580276,(+),Pf3D7_11_v3: 575041 - 576772 (+),protein,7,2382,0,0,"SET domain protein, putative (SET7)",0,0,0,576773,FALSE,SET7,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.09,-0.05,-0.16,0,0.1,-0.2,-0.25,-0.02,-0.18,-0.02,0.14
PF3D7_1115300,FP2B,Pf3D7_11_v3: 581250 - 582698 (-),Pf3D7_11_v3,581250,582698,(-),Pf3D7_11_v3: 584327 - 582699 (-),protein,1,1449,0,0,cysteine proteinase falcipain 2b (FP2B),1,0,foodVacuole,582698,FALSE,FP2B,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1115400,FP3,Pf3D7_11_v3: 584328 - 585806 (-),Pf3D7_11_v3,584328,585806,(-),Pf3D7_11_v3: 586988 - 585807 (-),protein,1,1479,0,0,cysteine proteinase falcipain 3 (FP3),1,0,foodVacuole,585806,FALSE,FP3,0,0,other,0,0,0,0,0,3,0,0,-7.241924979,-7.241924979,0.21,0.39,-0.08,-0.05,-0.11,-0.35,0.11,0.11,-0.14,0.01,-0.12
PF3D7_1115500,ApiAP2 PF3D7_1115500,Pf3D7_11_v3: 588169 - 589400 (+),Pf3D7_11_v3,588169,589400,(+),Pf3D7_11_v3: 586989 - 588168 (+),protein,4,696,0,0,"transcription factor with AP2 domain(s), putative (ApiAP2)",0,0,nucleus,588169,FALSE,ApiAP2 PF3D7_1115500,1,1,AP2,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.07,0.05,0,-0.04,-0.35,-0.05,0.33,0.17,-0.17,0.08,-0.21
PF3D7_1115600,CYP19B,Pf3D7_11_v3: 589707 - 590629 (-),Pf3D7_11_v3,589707,590629,(-),Pf3D7_11_v3: 592129 - 590630 (-),protein,3,588,0,0,peptidyl-prolyl cis-trans isomerase (CYP19B),0,1,secretoryPathway,590629,FALSE,CYP19B,0,0,other,0,0,0,0,0,10,13,13,1.369873686,1.369873686,-0.22,0.06,-0.04,-0.07,-0.17,-0.22,0.49,0.81,-0.43,-0.01,-0.41
PF3D7_1115700,FP2A,Pf3D7_11_v3: 592130 - 593584 (-),Pf3D7_11_v3,592130,593584,(-),Pf3D7_11_v3: 596288 - 593585 (-),protein,1,1455,0,0,cysteine proteinase falcipain 2a (FP2A),1,0,foodVacuole,593584,FALSE,FP2A,0,1,other,0,0,0,0,0,0,2,2,8.642746389,8.642746389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_1115800,PF3D7_1115800 protein,Pf3D7_11_v3: 596289 - 597203 (-),Pf3D7_11_v3,596289,597203,(-),Pf3D7_11_v3: 598690 - 597204 (-),protein,1,915,0,0,"conserved Plasmodium protein, unknown function",0,0,0,597203,FALSE,PF3D7_1115800 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.15,0.06,0.23,0.2,0,0.14,0.19,-0.35,0.04,0.07,-0.24
PF3D7_1115900,DHHC9,Pf3D7_11_v3: 600176 - 602215 (+),Pf3D7_11_v3,600176,602215,(+),Pf3D7_11_v3: 598690 - 600175 (+),protein,10,882,0,0,"palmitoyltransferase, putative (DHHC9)",4,1,intergralMembrane,600176,FALSE,DHHC9,1,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.1,0.13,0.1,0.18,0.38,0.16,-0.73,0.03,-0.47,-0.42,0.15
PF3D7_1116000,RON4,Pf3D7_11_v3: 602983 - 606918 (-),Pf3D7_11_v3,602983,606918,(-),Pf3D7_11_v3: 607901 - 606919 (-),protein,3,3606,0,0,rhoptry neck protein 4 (RON4),0,1,rhoptry,606918,FALSE,RON4,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0,-0.04,0.17,-0.22,-0.12,-0.39,-0.34,-0.15,-0.12,0.23,-0.26
PF3D7_1116100,PF3D7_1116100 protein,Pf3D7_11_v3: 607902 - 613394 (-),Pf3D7_11_v3,607902,613394,(-),Pf3D7_11_v3: 615743 - 613395 (-),protein,1,5493,0,0,"serine esterase, putative",0,0,0,613394,FALSE,PF3D7_1116100 protein,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.1,0.16,-0.17,-0.17,-0.19,-0.27,-0.07,-0.68,0.2,0.17,-0.46
PF3D7_1116200,PDX2,Pf3D7_11_v3: 615744 - 617186 (-),Pf3D7_11_v3,615744,617186,(-),Pf3D7_11_v3: 617750 - 617187 (-),protein,7,660,0,0,pyridoxine biosynthesis protein PDX2 (PDX2),0,0,0,617186,FALSE,PDX2,0,0,other,0,0,0,0,0,1,2,2,1.984534906,1.984534906,0.05,-0.12,-0.06,-0.18,-0.06,0.35,0.41,1.03,-0.75,-0.02,0.08
PF3D7_1116300,CYP19C,Pf3D7_11_v3: 618312 - 619778 (+),Pf3D7_11_v3,618312,619778,(+),Pf3D7_11_v3: 617750 - 618311 (+),protein,6,504,0,0,peptidyl-prolyl cis-trans isomerase (CYP19C),0,0,0,618312,FALSE,CYP19C,1,1,other,0,0,0,0,0,7,2,2,-0.810524245,-0.810524245,-0.07,-0.09,-0.16,-0.08,-0.05,0.09,0.13,0.51,-0.18,0.01,-0.1
PF3D7_1116400,SEC12,Pf3D7_11_v3: 619893 - 621350 (-),Pf3D7_11_v3,619893,621350,(-),Pf3D7_11_v3: 622860 - 621351 (-),protein,1,1458,0,0,guanine nucleotide-exchange factor SEC12 (SEC12),1,0,secretoryPathway,621350,FALSE,SEC12,0,0,other,0,0,0,0,0,2,2,2,0.991694698,0.991694698,-0.17,-0.19,-0.05,-0.09,-0.11,-0.05,0.02,0.42,-0.31,0.13,-0.03
PF3D7_1116500,FT2,Pf3D7_11_v3: 624370 - 625737 (+),Pf3D7_11_v3,624370,625737,(+),Pf3D7_11_v3: 622861 - 624369 (+),protein,1,1368,0,0,folate transporter 2 (FT2),11,0,intergralMembrane,624370,FALSE,FT2,1,1,other,0,0,0,0,0,2,0,0,-6.659356993,-6.659356993,0.24,0.09,-0.07,-0.17,0.13,-0.08,-0.3,0.57,-0.05,-0.45,0.29
PF3D7_1116600,STT3,Pf3D7_11_v3: 626709 - 629432 (-),Pf3D7_11_v3,626709,629432,(-),Pf3D7_11_v3: 630778 - 629433 (-),protein,2,2571,0,0,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative (STT3)",13,0,intergralMembrane,629432,FALSE,STT3,0,0,other,0,0,0,0,0,2,0,0,-6.659356993,-6.659356993,-0.02,-0.1,-0.14,0.04,0.19,0.1,-0.45,-0.06,0.11,-0.36,0.88
PF3D7_1116700,DPAP1,Pf3D7_11_v3: 630779 - 632881 (-),Pf3D7_11_v3,630779,632881,(-),Pf3D7_11_v3: 636093 - 632882 (-),protein,1,2103,0,0,dipeptidyl aminopeptidase 1 (DPAP1),1,1,foodVacuole,632881,FALSE,DPAP1,0,0,other,0,0,0,0,0,8,0,0,-8.653963734,-8.653963734,-0.19,0.07,-0.25,-0.05,-0.12,-0.03,0.14,0.06,-0.22,-0.02,-0.11
PF3D7_1116800,HSP101,Pf3D7_11_v3: 636094 - 639511 (-),Pf3D7_11_v3,636094,639511,(-),Pf3D7_11_v3: 644099 - 639512 (-),protein,4,2721,0,0,heat shock protein 101 (HSP101),1,1,secretoryPathway,639511,FALSE,HSP101,0,0,hsp,0,0,0,0,0,20,17,17,0.757356672,0.757356672,-0.04,0.13,0.02,0.01,-0.04,0.45,0.27,-0.03,-0.29,0.08,0.16
PF3D7_1116900,PF3D7_1116900 protein,Pf3D7_11_v3: 644100 - 645537 (-),Pf3D7_11_v3,644100,645537,(-),Pf3D7_11_v3: 646921 - 645538 (-),protein,7,639,0,0,"conserved Plasmodium protein, unknown function",0,0,0,645537,FALSE,PF3D7_1116900 protein,0,0,other,0,0,0,0,0,5,0,0,-7.976972095,-7.976972095,0,-0.34,0.02,0.06,-0.29,-0.14,-0.69,-0.14,-0.72,-0.52,-0.03
PF3D7_1117000,PF3D7_1117000 protein,Pf3D7_11_v3: 646922 - 651343 (-),Pf3D7_11_v3,646922,651343,(-),Pf3D7_11_v3: 651961 - 651344 (-),protein,5,3852,0,0,"conserved Plasmodium membrane protein, unknown function",14,1,intergralMembrane,651343,FALSE,PF3D7_1117000 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.04,-0.01,0.18,-0.06,0.14,-0.05,-0.49,0.29,0.14,0.01,0.4
PF3D7_1117100,UCH54,Pf3D7_11_v3: 652579 - 653976 (+),Pf3D7_11_v3,652579,653976,(+),Pf3D7_11_v3: 651962 - 652578 (+),protein,1,1398,0,0,deubiquinating/deneddylating enzyme (UCH54),0,0,0,652579,FALSE,UCH54,0,0,other,0,0,0,0,0,16,7,7,-0.199792261,-0.199792261,0.04,-0.04,0.19,-0.19,-0.17,-0.04,0.18,0.35,0.48,0.13,0.08
PF3D7_1117200,PF3D7_1117200 protein,Pf3D7_11_v3: 654871 - 660420 (+),Pf3D7_11_v3,654871,660420,(+),Pf3D7_11_v3: 653977 - 654870 (+),protein,2,5355,0,0,"conserved Plasmodium protein, unknown function",2,0,secretoryPathway,654762,FALSE,PF3D7_1117200 protein,2,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.08,-0.07,0.08,0.49,-0.23,-0.11,-0.12,-0.24,-0.37,-0.28,0.09
PF3D7_1117300,PF3D7_1117300 protein,Pf3D7_11_v3: 662000 - 662386 (+),Pf3D7_11_v3,662000,662386,(+),Pf3D7_11_v3: 660421 - 661999 (+),protein,1,387,0,0,"conserved Plasmodium protein, unknown function",3,1,secretoryPathway,662000,FALSE,PF3D7_1117300 protein,0,0,other,0,0,0,0,0,6,3,3,-0.005906806,-0.005906806,-0.35,0.19,0.12,0.04,-0.12,0.09,0.11,0.38,-0.3,-0.07,0.05
PF3D7_1117400,PF3D7_1117400 protein,Pf3D7_11_v3: 664163 - 665356 (+),Pf3D7_11_v3,664163,665356,(+),Pf3D7_11_v3: 662387 - 664162 (+),protein,1,1194,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,664163,FALSE,PF3D7_1117400 protein,0,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.1,0,0.36,-0.13,0.15,-0.09,-0.58,-0.03,-0.38,-0.32,0.14
PF3D7_1117500,PF3D7_1117500 protein,Pf3D7_11_v3: 666037 - 667722 (-),Pf3D7_11_v3,666037,667722,(-),Pf3D7_11_v3: 668046 - 667723 (-),protein,1,1686,0,0,tyrosine--tRNA ligase,0,1,apicoplast,667722,FALSE,PF3D7_1117500 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.14,0.03,0.09,-0.1,-0.45,0.05,0.3,-0.04,0.23,-0.09,-0.33
PF3D7_1117600,ICT1,Pf3D7_11_v3: 668368 - 669491 (+),Pf3D7_11_v3,668368,669491,(+),Pf3D7_11_v3: 668046 - 668367 (+),protein,6,462,0,0,"peptidyl-tRNA hydrolase ICT1, putative (ICT1)",0,0,0,668368,FALSE,ICT1,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0,0.01,0.14,0.06,-0.06,0.11,0.1,0.47,0.2,-0.18,0.12
PF3D7_1117700,RAN,Pf3D7_11_v3: 670711 - 671515 (-),Pf3D7_11_v3,670711,671515,(-),Pf3D7_11_v3: 674298 - 671516 (-),protein,2,645,0,0,GTP-binding nuclear protein RAN/TC4 (RAN),0,0,nucleus,671515,FALSE,RAN,0,3,other,0,0,0,0,0,19,19,19,0.991694698,0.991694698,-0.43,0.24,0.1,0.24,0.07,-0.13,0.31,0.32,0.35,-0.01,-0.26
PF3D7_1117800,MLH,Pf3D7_11_v3: 674299 - 677349 (-),Pf3D7_11_v3,674299,677349,(-),Pf3D7_11_v3: 678051 - 677350 (-),protein,1,3051,0,0,DNA mismatch repair protein MLH (MLH),0,0,nucleus,677349,FALSE,MLH,1,1,other,0,0,0,0,0,1,0,0,-5.666516785,-5.666516785,0.04,-0.13,-0.09,-0.03,-0.08,-0.03,0.17,0.23,-0.14,0.12,-0.17
PF3D7_1117900,PF3D7_1117900 protein,Pf3D7_11_v3: 678752 - 683281 (+),Pf3D7_11_v3,678752,683281,(+),Pf3D7_11_v3: 678052 - 678751 (+),protein,2,4416,0,0,"conserved Plasmodium protein, unknown function",0,0,0,678752,FALSE,PF3D7_1117900 protein,0,0,other,0,0,0,0,0,0,2,2,8.642746389,8.642746389,0.09,0.17,0.64,1.2,0.69,0.16,0.11,-0.11,0.34,0.17,-0.1
PF3D7_1118000,PF3D7_1118000 protein,Pf3D7_11_v3: 683860 - 684616 (-),Pf3D7_11_v3,683860,684616,(-),Pf3D7_11_v3: 685926 - 684617 (-),protein,2,603,0,0,"conserved Plasmodium protein, unknown function",0,0,0,684616,FALSE,PF3D7_1118000 protein,0,1,other,0,0,0,0,0,7,4,4,0.18588249,0.18588249,0.13,0.17,0.34,0.59,0.57,0.14,0.01,1.3,-0.26,0.02,0.48
PF3D7_1118100,PF3D7_1118100 protein,Pf3D7_11_v3: 687235 - 687781 (+),Pf3D7_11_v3,687235,687781,(+),Pf3D7_11_v3: 685927 - 687234 (+),protein,2,468,0,0,"AP-1 complex subunit sigma, putative",0,0,0,687235,FALSE,PF3D7_1118100 protein,0,0,other,0,0,0,0,0,2,0,0,-6.659356993,-6.659356993,-0.14,-0.05,0.05,-0.14,0.18,0.12,0.07,0.97,-0.43,0.02,0.25
PF3D7_1118200,PF3D7_1118200 protein,Pf3D7_11_v3: 688766 - 691558 (-),Pf3D7_11_v3,688766,691558,(-),Pf3D7_11_v3: 693107 - 691559 (-),protein,1,2793,0,0,"heat shock protein 90, putative",0,0,mitochondrion,691558,FALSE,PF3D7_1118200 protein,1,1,hsp,0,0,0,0,0,12,24,24,1.99109395,1.99109395,0.05,-0.04,0.07,-0.18,-0.17,0.3,0.48,0.45,0.29,0,-0.04
